,model,fold,test_score,train_score,y_name
64,LogisticRegression__penalty=elasticnet,4,0.25047619047619046,1.0,mq_5_superficial_sleep
65,DecisionTreeClassifier,0,0.2863945578231292,1.0,mq_5_superficial_sleep
66,DecisionTreeClassifier,1,0.2504162504162504,0.9750381430598233,mq_5_superficial_sleep
67,DecisionTreeClassifier,2,0.39285714285714285,1.0,mq_5_superficial_sleep
68,DecisionTreeClassifier,3,0.2772727272727272,1.0,mq_5_superficial_sleep
69,DecisionTreeClassifier,4,0.1625,1.0,mq_5_superficial_sleep
70,RandomForestClassifier,0,0.29437229437229434,0.9876613236416603,mq_5_superficial_sleep
71,RandomForestClassifier,1,0.32142857142857145,1.0,mq_5_superficial_sleep
72,RandomForestClassifier,2,0.23809523809523808,0.9878048780487805,mq_5_superficial_sleep
73,RandomForestClassifier,3,0.3617424242424242,1.0,mq_5_superficial_sleep
74,RandomForestClassifier,4,0.3,0.9878117953045669,mq_5_superficial_sleep
75,AdaBoostClassifier,0,0.2783882783882784,0.9107837164402957,mq_5_superficial_sleep
76,AdaBoostClassifier,1,0.37971552257266544,0.846725711218465,mq_5_superficial_sleep
77,AdaBoostClassifier,2,0.21083916083916082,0.8269210595331761,mq_5_superficial_sleep
78,AdaBoostClassifier,3,0.4949494949494949,0.9147169477627539,mq_5_superficial_sleep
79,AdaBoostClassifier,4,0.22142857142857145,0.8577235772357723,mq_5_superficial_sleep
80,SVC,0,0.42857142857142855,0.6942450334885323,mq_5_superficial_sleep
81,SVC,1,0.3332223332223332,0.6816311260755705,mq_5_superficial_sleep
82,SVC,2,0.300595238095238,0.7282761368726699,mq_5_superficial_sleep
83,SVC,3,0.4583333333333333,0.7455510388437219,mq_5_superficial_sleep
84,SVC,4,0.2635989010989011,0.7064909806217539,mq_5_superficial_sleep
85,LinearSVC,0,0.3781007352435924,1.0,mq_5_superficial_sleep
86,LinearSVC,1,0.1305361305361305,1.0,mq_5_superficial_sleep
87,LinearSVC,2,0.31984126984126987,1.0,mq_5_superficial_sleep
88,LinearSVC,3,0.29292929292929293,1.0,mq_5_superficial_sleep
89,LinearSVC,4,0.1601010101010101,1.0,mq_5_superficial_sleep
90,LogisticRegression__penalty=None,0,0.24827024827024827,1.0,mq_6_recovery
91,LogisticRegression__penalty=None,1,0.3617549117549117,1.0,mq_6_recovery
92,LogisticRegression__penalty=None,2,0.2983974358974359,1.0,mq_6_recovery
93,LogisticRegression__penalty=None,3,0.252020202020202,1.0,mq_6_recovery
94,LogisticRegression__penalty=None,4,0.2503632478632479,1.0,mq_6_recovery
95,LogisticRegression__penalty=l1,0,0.30043290043290044,1.0,mq_6_recovery
96,LogisticRegression__penalty=l1,1,0.23448773448773447,1.0,mq_6_recovery
97,LogisticRegression__penalty=l1,2,0.3936745607333843,1.0,mq_6_recovery
98,LogisticRegression__penalty=l1,3,0.35376623376623384,1.0,mq_6_recovery
99,LogisticRegression__penalty=l1,4,0.2625,1.0,mq_6_recovery
100,LogisticRegression__penalty=l2,0,0.2543752543752544,1.0,mq_6_recovery
101,LogisticRegression__penalty=l2,1,0.24222338508052793,1.0,mq_6_recovery
102,LogisticRegression__penalty=l2,2,0.3515384615384615,1.0,mq_6_recovery
103,LogisticRegression__penalty=l2,3,0.3107142857142858,1.0,mq_6_recovery
104,LogisticRegression__penalty=l2,4,0.29111111111111115,1.0,mq_6_recovery
105,LogisticRegression__penalty=elasticnet,0,0.43968253968253973,0.962711580358639,mq_6_recovery
106,LogisticRegression__penalty=elasticnet,1,0.264172335600907,0.963045842118524,mq_6_recovery
107,LogisticRegression__penalty=elasticnet,2,0.2923701298701299,0.9629099996440865,mq_6_recovery
108,LogisticRegression__penalty=elasticnet,3,0.28727272727272724,0.939919405468186,mq_6_recovery
109,LogisticRegression__penalty=elasticnet,4,0.2643803418803419,0.9642154785447468,mq_6_recovery
