,model,fold,test_score,train_score,y_name
158,LogisticRegression__penalty=l1,3,0.08184143222506393,1.0,mq_7_bad_mood
159,LogisticRegression__penalty=l1,4,0.20764163372859024,1.0,mq_7_bad_mood
160,LogisticRegression__penalty=l2,0,0.24542124542124544,1.0,mq_7_bad_mood
161,LogisticRegression__penalty=l2,1,0.33803434417245154,1.0,mq_7_bad_mood
162,LogisticRegression__penalty=l2,2,0.2423913043478261,1.0,mq_7_bad_mood
163,LogisticRegression__penalty=l2,3,0.06956521739130435,1.0,mq_7_bad_mood
164,LogisticRegression__penalty=l2,4,0.20301003344481608,1.0,mq_7_bad_mood
165,LogisticRegression__penalty=elasticnet,0,0.21565934065934067,1.0,mq_7_bad_mood
166,LogisticRegression__penalty=elasticnet,1,0.4543904518329071,1.0,mq_7_bad_mood
167,LogisticRegression__penalty=elasticnet,2,0.2423913043478261,1.0,mq_7_bad_mood
168,LogisticRegression__penalty=elasticnet,3,0.06625258799171843,1.0,mq_7_bad_mood
169,LogisticRegression__penalty=elasticnet,4,0.2713137358446283,1.0,mq_7_bad_mood
170,KNeighborsClassifier,0,0.2905982905982906,0.28695652173913044,mq_7_bad_mood
171,KNeighborsClassifier,1,0.26045548654244305,0.3450394525747943,mq_7_bad_mood
172,KNeighborsClassifier,2,0.23429951690821255,0.2821025025190829,mq_7_bad_mood
173,KNeighborsClassifier,3,0.2571214392803598,0.37257132769054224,mq_7_bad_mood
174,KNeighborsClassifier,4,0.2452619843924192,0.34527076865786543,mq_7_bad_mood
175,DecisionTreeClassifier,0,0.3499999999999999,0.8811144316976767,mq_7_bad_mood
176,DecisionTreeClassifier,1,0.4428885124537299,0.9350279634856389,mq_7_bad_mood
177,DecisionTreeClassifier,2,0.14471440750213127,0.8196149623094595,mq_7_bad_mood
178,DecisionTreeClassifier,3,0.16595623756749078,0.8201368523949168,mq_7_bad_mood
179,DecisionTreeClassifier,4,0.2918442739414607,0.9565340076250817,mq_7_bad_mood
180,RandomForestClassifier,0,0.3529761904761905,1.0,mq_7_bad_mood
181,RandomForestClassifier,1,0.5218263048926663,1.0,mq_7_bad_mood
182,RandomForestClassifier,2,0.16600790513833993,1.0,mq_7_bad_mood
183,RandomForestClassifier,3,0.1346076187912236,1.0,mq_7_bad_mood
184,RandomForestClassifier,4,0.2851727982162765,1.0,mq_7_bad_mood
185,AdaBoostClassifier,0,0.3333333333333333,0.533703503474432,mq_7_bad_mood
186,AdaBoostClassifier,1,0.34545454545454546,0.7133671080694421,mq_7_bad_mood
187,AdaBoostClassifier,2,0.2719806763285024,0.6596386886129147,mq_7_bad_mood
188,AdaBoostClassifier,3,0.3343873517786561,0.7003244261373911,mq_7_bad_mood
189,AdaBoostClassifier,4,0.31467720685111994,0.6342456826327794,mq_7_bad_mood
190,SVC,0,0.2435897435897436,1.0,mq_7_bad_mood
191,SVC,1,0.40869565217391296,1.0,mq_7_bad_mood
192,SVC,2,0.2523444160272804,1.0,mq_7_bad_mood
193,SVC,3,0.06324110671936758,1.0,mq_7_bad_mood
194,SVC,4,0.253842775581906,1.0,mq_7_bad_mood
195,LinearSVC,0,0.2333333333333333,1.0,mq_7_bad_mood
196,LinearSVC,1,0.3342995169082126,1.0,mq_7_bad_mood
197,LinearSVC,2,0.24595055413469732,1.0,mq_7_bad_mood
198,LinearSVC,3,0.08695652173913043,1.0,mq_7_bad_mood
199,LinearSVC,4,0.16645962732919253,1.0,mq_7_bad_mood
200,LogisticRegression__penalty=None,0,0.15795454545454546,1.0,mq_8_energy
201,LogisticRegression__penalty=None,1,0.43086044390392214,1.0,mq_8_energy
202,LogisticRegression__penalty=None,2,0.25296442687747034,1.0,mq_8_energy
203,LogisticRegression__penalty=None,3,0.13154960981047936,1.0,mq_8_energy
204,LogisticRegression__penalty=None,4,0.29983060417843027,1.0,mq_8_energy
205,LogisticRegression__penalty=l1,0,0.2836898395721925,1.0,mq_8_energy
206,LogisticRegression__penalty=l1,1,0.38003445829532784,1.0,mq_8_energy
207,LogisticRegression__penalty=l1,2,0.14130434782608695,1.0,mq_8_energy
208,LogisticRegression__penalty=l1,3,0.13250517598343683,1.0,mq_8_energy
209,LogisticRegression__penalty=l1,4,0.2396135265700483,1.0,mq_8_energy
210,LogisticRegression__penalty=l2,0,0.1625,1.0,mq_8_energy
211,LogisticRegression__penalty=l2,1,0.3352386743691091,1.0,mq_8_energy
212,LogisticRegression__penalty=l2,2,0.2411371237458194,1.0,mq_8_energy
213,LogisticRegression__penalty=l2,3,0.15797101449275364,1.0,mq_8_energy
214,LogisticRegression__penalty=l2,4,0.2984493767102463,1.0,mq_8_energy
215,LogisticRegression__penalty=elasticnet,0,0.2061383061383061,1.0,mq_8_energy
216,LogisticRegression__penalty=elasticnet,1,0.3412384716732543,1.0,mq_8_energy
217,LogisticRegression__penalty=elasticnet,2,0.1959866220735786,1.0,mq_8_energy
218,LogisticRegression__penalty=elasticnet,3,0.19960474308300394,1.0,mq_8_energy
219,LogisticRegression__penalty=elasticnet,4,0.30062111801242236,1.0,mq_8_energy
220,KNeighborsClassifier,0,0.15037593984962405,0.3752877237851663,mq_8_energy
221,KNeighborsClassifier,1,0.4818840579710145,0.35283369714609103,mq_8_energy
222,KNeighborsClassifier,2,0.1956521739130435,0.47472970920360286,mq_8_energy
223,KNeighborsClassifier,3,0.18985507246376815,0.47839647159273546,mq_8_energy
224,KNeighborsClassifier,4,0.3225832138875617,0.4151156955077896,mq_8_energy
225,DecisionTreeClassifier,0,0.292007992007992,1.0,mq_8_energy
226,DecisionTreeClassifier,1,0.30048309178743965,1.0,mq_8_energy
227,DecisionTreeClassifier,2,0.2135265700483092,1.0,mq_8_energy
228,DecisionTreeClassifier,3,0.3232998885172798,1.0,mq_8_energy
229,DecisionTreeClassifier,4,0.2075098814229249,1.0,mq_8_energy
230,RandomForestClassifier,0,0.39215784215784216,1.0,mq_8_energy
231,RandomForestClassifier,1,0.4302675585284281,1.0,mq_8_energy
232,RandomForestClassifier,2,0.32372833191247513,1.0,mq_8_energy
233,RandomForestClassifier,3,0.30434782608695654,1.0,mq_8_energy
234,RandomForestClassifier,4,0.4574295269947444,1.0,mq_8_energy
235,AdaBoostClassifier,0,0.19166666666666668,0.7586164969317144,mq_8_energy
236,AdaBoostClassifier,1,0.3596837944664032,0.7509426619238915,mq_8_energy
237,AdaBoostClassifier,2,0.15177865612648223,0.7412435717625058,mq_8_energy
238,AdaBoostClassifier,3,0.33251313903487817,0.7063287696276132,mq_8_energy
239,AdaBoostClassifier,4,0.39725555774149124,0.6835978269766636,mq_8_energy
240,SVC,0,0.2822677322677323,1.0,mq_8_energy
241,SVC,1,0.4144927536231884,1.0,mq_8_energy
242,SVC,2,0.10144927536231883,1.0,mq_8_energy
243,SVC,3,0.2876811594202898,1.0,mq_8_energy
244,SVC,4,0.374703557312253,1.0,mq_8_energy
245,LinearSVC,0,0.2270833333333333,1.0,mq_8_energy
246,LinearSVC,1,0.3818789905746427,1.0,mq_8_energy
247,LinearSVC,2,0.2638424377554812,1.0,mq_8_energy
248,LinearSVC,3,0.22227772227772225,1.0,mq_8_energy
249,LinearSVC,4,0.20993788819875778,1.0,mq_8_energy
250,LogisticRegression__penalty=None,0,0.1839160839160839,1.0,mq_9_tense
251,LogisticRegression__penalty=None,1,0.255072463768116,1.0,mq_9_tense
252,LogisticRegression__penalty=None,2,0.31258234519104083,1.0,mq_9_tense
253,LogisticRegression__penalty=None,3,0.25874125874125875,1.0,mq_9_tense
254,LogisticRegression__penalty=None,4,0.3557679035939905,1.0,mq_9_tense
255,LogisticRegression__penalty=l1,0,0.15978506787330315,1.0,mq_9_tense
256,LogisticRegression__penalty=l1,1,0.3259834368530021,1.0,mq_9_tense
257,LogisticRegression__penalty=l1,2,0.4683794466403162,1.0,mq_9_tense
258,LogisticRegression__penalty=l1,3,0.3768115942028985,1.0,mq_9_tense
259,LogisticRegression__penalty=l1,4,0.34904226208574035,1.0,mq_9_tense
260,LogisticRegression__penalty=l2,0,0.15,1.0,mq_9_tense
261,LogisticRegression__penalty=l2,1,0.2223668914205999,1.0,mq_9_tense
262,LogisticRegression__penalty=l2,2,0.31258234519104083,1.0,mq_9_tense
263,LogisticRegression__penalty=l2,3,0.21270903010033446,1.0,mq_9_tense
264,LogisticRegression__penalty=l2,4,0.34904226208574035,1.0,mq_9_tense
265,LogisticRegression__penalty=elasticnet,0,0.2507992007992008,0.9891304347826085,mq_9_tense
266,LogisticRegression__penalty=elasticnet,1,0.22809364548494984,1.0,mq_9_tense
267,LogisticRegression__penalty=elasticnet,2,0.4073578595317726,1.0,mq_9_tense
268,LogisticRegression__penalty=elasticnet,3,0.3031055900621118,1.0,mq_9_tense
269,LogisticRegression__penalty=elasticnet,4,0.2982669504408635,1.0,mq_9_tense
