,model,fold,test_score,train_score,y_name
70,RandomForestRegressor,0,2.5848700558699482,0.8698840681440666,mq_2_times_awake
71,RandomForestRegressor,1,3.009200657440766,0.8186726560578459,mq_2_times_awake
72,RandomForestRegressor,2,2.1883479866807467,0.9499498147401031,mq_2_times_awake
73,RandomForestRegressor,3,1.5403998554289406,0.976183772222109,mq_2_times_awake
74,RandomForestRegressor,4,1.7083154875664766,0.9813464511313512,mq_2_times_awake
75,AdaBoostRegressor,0,2.498932360959955,1.0892166135094126,mq_2_times_awake
76,AdaBoostRegressor,1,3.074910220400915,1.030188534819498,mq_2_times_awake
77,AdaBoostRegressor,2,1.5518354678700317,1.1183678913640653,mq_2_times_awake
78,AdaBoostRegressor,3,1.5416145400703052,1.1226193670067208,mq_2_times_awake
79,AdaBoostRegressor,4,1.6023756467666508,1.137183781290386,mq_2_times_awake
80,SVR,0,2.7071053603859223,2.1227190176569084,mq_2_times_awake
81,SVR,1,3.1228901310467707,2.0047880766975053,mq_2_times_awake
82,SVR,2,1.577994134834542,2.3918094417329057,mq_2_times_awake
83,SVR,3,1.5681402625795073,2.361154482629322,mq_2_times_awake
84,SVR,4,1.5957293893566664,2.352081956012119,mq_2_times_awake
85,LinearSVR,0,7.583439887590672,1.7608613200769312,mq_2_times_awake
86,LinearSVR,1,3.2926410184855426,1.7224517277020595,mq_2_times_awake
87,LinearSVR,2,1.7342958771368677,2.230402651292152,mq_2_times_awake
88,LinearSVR,3,1.7870872477605697,2.0162554645482245,mq_2_times_awake
89,LinearSVR,4,1.857457539976398,2.0670901088254725,mq_2_times_awake
90,LinearRegression,0,163.23798712380147,15.712590560313112,mq_3_time_lay_awake
91,LinearRegression,1,362.02226981086255,20.64154967708434,mq_3_time_lay_awake
92,LinearRegression,2,29.904640804212573,19.939703463993325,mq_3_time_lay_awake
93,LinearRegression,3,35.54864284724821,17.468456564799986,mq_3_time_lay_awake
94,LinearRegression,4,25.85517767883905,19.956311455307123,mq_3_time_lay_awake
95,Ridge,0,163.23780348252814,15.712590560313112,mq_3_time_lay_awake
96,Ridge,1,362.13487885951184,20.64154967708438,mq_3_time_lay_awake
97,Ridge,2,29.90464080412962,19.939703463993332,mq_3_time_lay_awake
98,Ridge,3,35.54864284725454,17.468456564799986,mq_3_time_lay_awake
99,Ridge,4,25.79217045421658,19.95631145530712,mq_3_time_lay_awake
100,Lasso,0,73.73329146946293,16.01839988299454,mq_3_time_lay_awake
101,Lasso,1,21.50771053883668,21.10881993341786,mq_3_time_lay_awake
102,Lasso,2,29.219137512091347,20.217363871442934,mq_3_time_lay_awake
103,Lasso,3,35.72166415872989,17.671197091445862,mq_3_time_lay_awake
104,Lasso,4,25.149074895768333,20.181651402152305,mq_3_time_lay_awake
105,ElasticNet,0,73.7332929841926,16.018399844710224,mq_3_time_lay_awake
106,ElasticNet,1,21.507710461710957,21.108819921977638,mq_3_time_lay_awake
107,ElasticNet,2,29.219137470082494,20.217363852968713,mq_3_time_lay_awake
108,ElasticNet,3,35.72166412598797,17.67119707239165,mq_3_time_lay_awake
109,ElasticNet,4,25.149074992194556,20.18165138392361,mq_3_time_lay_awake
110,DecisionTreeRegressor,0,44.91919249237086,7.285538832986654,mq_3_time_lay_awake
111,DecisionTreeRegressor,1,23.192457681990675,5.55400350891574,mq_3_time_lay_awake
112,DecisionTreeRegressor,2,54.41590522503165,6.435070959115208,mq_3_time_lay_awake
113,DecisionTreeRegressor,3,32.80208958775098,4.884294914415567,mq_3_time_lay_awake
114,DecisionTreeRegressor,4,60.02978013977277,6.990538694982441,mq_3_time_lay_awake
115,RandomForestRegressor,0,36.23894346062391,9.975800187619445,mq_3_time_lay_awake
116,RandomForestRegressor,1,16.388059314719683,13.052696389904236,mq_3_time_lay_awake
117,RandomForestRegressor,2,41.782862607100355,10.635362677259845,mq_3_time_lay_awake
118,RandomForestRegressor,3,27.819685022175012,10.942104469730829,mq_3_time_lay_awake
119,RandomForestRegressor,4,18.630396685342497,12.322642966094072,mq_3_time_lay_awake
120,AdaBoostRegressor,0,33.31362605847183,8.388867329652795,mq_3_time_lay_awake
121,AdaBoostRegressor,1,21.95046135951544,9.612982899639594,mq_3_time_lay_awake
122,AdaBoostRegressor,2,37.97724694108619,10.459179888496037,mq_3_time_lay_awake
123,AdaBoostRegressor,3,29.033648897527577,8.093036013916954,mq_3_time_lay_awake
124,AdaBoostRegressor,4,25.851952278840177,9.716481833376585,mq_3_time_lay_awake
125,SVR,0,50.93777152756817,26.392311053163443,mq_3_time_lay_awake
126,SVR,1,30.270747115615865,34.84040859611484,mq_3_time_lay_awake
127,SVR,2,12.746161017473343,36.470993816968345,mq_3_time_lay_awake
128,SVR,3,28.606441990240157,34.16302479584917,mq_3_time_lay_awake
129,SVR,4,31.504769124750307,33.371521891515606,mq_3_time_lay_awake
130,LinearSVR,0,42.72391488365179,19.230126233052655,mq_3_time_lay_awake
131,LinearSVR,1,19.08993139727905,25.69931212787535,mq_3_time_lay_awake
132,LinearSVR,2,13.417960359885077,26.67568705698209,mq_3_time_lay_awake
133,LinearSVR,3,30.831520495562355,22.140550434221332,mq_3_time_lay_awake
134,LinearSVR,4,24.17283369132973,23.828942170089007,mq_3_time_lay_awake
