,model,fold,test_score,train_score,y_name
61,LogisticRegression__penalty=l2,1,0.3600790513833992,0.7610205236593788,mq_5_superficial_sleep
62,LogisticRegression__penalty=l2,2,0.34813978292239156,0.7630279391332006,mq_5_superficial_sleep
63,LogisticRegression__penalty=l2,3,0.3744545309762701,0.707403957621532,mq_5_superficial_sleep
64,LogisticRegression__penalty=l2,4,0.3322185061315496,0.7522078440883994,mq_5_superficial_sleep
65,LogisticRegression__penalty=elasticnet,0,0.4560729847494554,0.7386830853485261,mq_5_superficial_sleep
66,LogisticRegression__penalty=elasticnet,1,0.3559068950373298,0.794203051581226,mq_5_superficial_sleep
67,LogisticRegression__penalty=elasticnet,2,0.29541859107076496,0.7630279391332006,mq_5_superficial_sleep
68,LogisticRegression__penalty=elasticnet,3,0.40869565217391296,0.763957068506295,mq_5_superficial_sleep
69,LogisticRegression__penalty=elasticnet,4,0.3869565217391305,0.7732386752665609,mq_5_superficial_sleep
70,KNeighborsClassifier,0,0.29339447102604993,0.2979539641943734,mq_5_superficial_sleep
71,KNeighborsClassifier,1,0.17707509881422923,0.37829369507321425,mq_5_superficial_sleep
72,KNeighborsClassifier,2,0.22536231884057972,0.37775488615082076,mq_5_superficial_sleep
73,KNeighborsClassifier,3,0.397730530339226,0.35802892803579145,mq_5_superficial_sleep
74,KNeighborsClassifier,4,0.29776021080368903,0.38273106645725746,mq_5_superficial_sleep
75,DecisionTreeClassifier,0,0.26325757575757575,1.0,mq_5_superficial_sleep
76,DecisionTreeClassifier,1,0.2146549103070842,1.0,mq_5_superficial_sleep
77,DecisionTreeClassifier,2,0.22736683606248823,1.0,mq_5_superficial_sleep
78,DecisionTreeClassifier,3,0.22353298875038005,0.9892215999958861,mq_5_superficial_sleep
79,DecisionTreeClassifier,4,0.2244306418219462,1.0,mq_5_superficial_sleep
80,RandomForestClassifier,0,0.4108239255298079,1.0,mq_5_superficial_sleep
81,RandomForestClassifier,1,0.25823451910408435,1.0,mq_5_superficial_sleep
82,RandomForestClassifier,2,0.2623560014864363,1.0,mq_5_superficial_sleep
83,RandomForestClassifier,3,0.28142292490118576,1.0,mq_5_superficial_sleep
84,RandomForestClassifier,4,0.252396878483835,1.0,mq_5_superficial_sleep
85,AdaBoostClassifier,0,0.3013888888888889,0.7822903074273188,mq_5_superficial_sleep
86,AdaBoostClassifier,1,0.13043478260869565,0.8689512486522716,mq_5_superficial_sleep
87,AdaBoostClassifier,2,0.21701969528056483,0.813003799943168,mq_5_superficial_sleep
88,AdaBoostClassifier,3,0.27615862398471097,0.8246192769911935,mq_5_superficial_sleep
89,AdaBoostClassifier,4,0.2639751552795031,0.7510983340791857,mq_5_superficial_sleep
90,SVC,0,0.4227564102564103,0.40644983630633663,mq_5_superficial_sleep
91,SVC,1,0.2584825234441603,0.48793440728924603,mq_5_superficial_sleep
92,SVC,2,0.36614906832298133,0.49539852966828557,mq_5_superficial_sleep
93,SVC,3,0.3575447570332481,0.4249997314513443,mq_5_superficial_sleep
94,SVC,4,0.30769230769230765,0.4923377893842982,mq_5_superficial_sleep
95,LinearSVC,0,0.3755681818181818,0.7571412283368805,mq_5_superficial_sleep
96,LinearSVC,1,0.29844937671024624,0.7737492925863043,mq_5_superficial_sleep
97,LinearSVC,2,0.33623188405797105,0.7629814196627128,mq_5_superficial_sleep
98,LinearSVC,3,0.458498023715415,0.7834398043045948,mq_5_superficial_sleep
99,LinearSVC,4,0.3329568981742895,0.7414189497138807,mq_5_superficial_sleep
100,LogisticRegression__penalty=None,0,0.11153846153846154,1.0,mq_6_recovery
101,LogisticRegression__penalty=None,1,0.31681362116144723,0.8373919460257221,mq_6_recovery
102,LogisticRegression__penalty=None,2,0.13992094861660082,0.957204909537977,mq_6_recovery
103,LogisticRegression__penalty=None,3,0.39677713590757074,0.8158196606544311,mq_6_recovery
104,LogisticRegression__penalty=None,4,0.21908526256352345,0.7849891213946512,mq_6_recovery
105,LogisticRegression__penalty=l1,0,0.21666666666666667,0.6064200355962369,mq_6_recovery
106,LogisticRegression__penalty=l1,1,0.2649616368286445,0.571067880328994,mq_6_recovery
107,LogisticRegression__penalty=l1,2,0.2861920688007644,0.5774647036974814,mq_6_recovery
108,LogisticRegression__penalty=l1,3,0.40974967061923584,0.5906174047701007,mq_6_recovery
109,LogisticRegression__penalty=l1,4,0.17539947974730583,0.6747575691940293,mq_6_recovery
110,LogisticRegression__penalty=l2,0,0.07612179487179487,0.8158058410676274,mq_6_recovery
111,LogisticRegression__penalty=l2,1,0.32657004830917874,0.6547613600461918,mq_6_recovery
112,LogisticRegression__penalty=l2,2,0.21114151548934154,0.699710804233946,mq_6_recovery
113,LogisticRegression__penalty=l2,3,0.3152224587007196,0.6769019587139011,mq_6_recovery
114,LogisticRegression__penalty=l2,4,0.07491638795986622,0.7314058144165672,mq_6_recovery
115,LogisticRegression__penalty=elasticnet,0,0.1862980769230769,0.6336958504555092,mq_6_recovery
116,LogisticRegression__penalty=elasticnet,1,0.23586956521739133,0.6090826735988026,mq_6_recovery
117,LogisticRegression__penalty=elasticnet,2,0.2878787878787879,0.5691672918229557,mq_6_recovery
118,LogisticRegression__penalty=elasticnet,3,0.3652173913043478,0.56804046256115,mq_6_recovery
119,LogisticRegression__penalty=elasticnet,4,0.17809364548494983,0.6543634341187178,mq_6_recovery
120,KNeighborsClassifier,0,0.23106060606060605,0.34774247491638793,mq_6_recovery
121,KNeighborsClassifier,1,0.2797101449275362,0.37174699244806536,mq_6_recovery
122,KNeighborsClassifier,2,0.2521739130434783,0.39771232645733884,mq_6_recovery
123,KNeighborsClassifier,3,0.3913736911448582,0.3407292896856464,mq_6_recovery
124,KNeighborsClassifier,4,0.19917184265010354,0.39069527075119803,mq_6_recovery
125,DecisionTreeClassifier,0,0.36302031302031307,1.0,mq_6_recovery
126,DecisionTreeClassifier,1,0.34021739130434786,1.0,mq_6_recovery
127,DecisionTreeClassifier,2,0.21712779973649543,1.0,mq_6_recovery
128,DecisionTreeClassifier,3,0.2827201783723523,1.0,mq_6_recovery
129,DecisionTreeClassifier,4,0.08074534161490683,1.0,mq_6_recovery
130,RandomForestClassifier,0,0.2532763532763533,1.0,mq_6_recovery
131,RandomForestClassifier,1,0.24182882335056247,1.0,mq_6_recovery
132,RandomForestClassifier,2,0.3362507058159232,1.0,mq_6_recovery
133,RandomForestClassifier,3,0.2995169082125604,1.0,mq_6_recovery
134,RandomForestClassifier,4,0.16781083142639205,1.0,mq_6_recovery
135,AdaBoostClassifier,0,0.2934173669467787,0.7606374435565781,mq_6_recovery
136,AdaBoostClassifier,1,0.31014492753623185,0.7185104866319287,mq_6_recovery
137,AdaBoostClassifier,2,0.30869565217391304,0.6818269096494902,mq_6_recovery
138,AdaBoostClassifier,3,0.46790890269151136,0.75894073336846,mq_6_recovery
139,AdaBoostClassifier,4,0.31040843214756253,0.7176961628574532,mq_6_recovery
140,SVC,0,0.1939102564102564,0.4917858752941212,mq_6_recovery
141,SVC,1,0.3745913697286696,0.3098142717497556,mq_6_recovery
142,SVC,2,0.3159420289855072,0.40842830820967946,mq_6_recovery
143,SVC,3,0.2837528604118993,0.39012528302850885,mq_6_recovery
144,SVC,4,0.14285714285714282,0.3867443126913055,mq_6_recovery
145,LinearSVC,0,0.12612179487179487,0.7925617902325977,mq_6_recovery
146,LinearSVC,1,0.34545454545454546,0.7205586604351188,mq_6_recovery
147,LinearSVC,2,0.21114151548934154,0.729560268141342,mq_6_recovery
148,LinearSVC,3,0.36120401337792635,0.7004514191610967,mq_6_recovery
149,LinearSVC,4,0.07740086000955566,0.7098299478323183,mq_6_recovery
150,LogisticRegression__penalty=None,0,0.337029637029637,1.0,mq_7_bad_mood
151,LogisticRegression__penalty=None,1,0.33483907396950874,1.0,mq_7_bad_mood
